,0
368,"https://twitter.com/AlexDelarge6553/status/1323796876320264197
"
369,"https://twitter.com/AlexDelarge6553/status/1323796288748572672
"
370,"https://twitter.com/AlexDelarge6553/status/1323794536217403392
"
371,"https://twitter.com/AlexDelarge6553/status/1323789792937676805
"
372,"https://twitter.com/AlexDelarge6553/status/1323789363470344192
"
373,"https://twitter.com/AlexDelarge6553/status/1323789134142603264
"
374,"https://twitter.com/AlexDelarge6553/status/1323788992135966722
"
375,"https://twitter.com/AlexDelarge6553/status/1323787953613742080
"
376,"https://twitter.com/AlexDelarge6553/status/1323786139573125122
"
377,"https://twitter.com/AlexDelarge6553/status/1323785056616386560
"
378,"https://twitter.com/AlexDelarge6553/status/1323783108064366597
"
379,"https://twitter.com/AlexDelarge6553/status/1323781732047425537
"
380,"https://twitter.com/AlexDelarge6553/status/1323779881398898688
"
381,"https://twitter.com/AlexDelarge6553/status/1323778900934172673
"
382,"https://twitter.com/AlexDelarge6553/status/1323743547351273473
"
383,"https://twitter.com/AlexDelarge6553/status/1323740865236488193
"
384,"https://twitter.com/AlexDelarge6553/status/1323739538028711937
"
385,"https://twitter.com/AlexDelarge6553/status/1323739341886230528
"
386,"https://twitter.com/AlexDelarge6553/status/1323737346144149509
"
387,"https://twitter.com/AlexDelarge6553/status/1323732947346796544
"
388,"https://twitter.com/AlexDelarge6553/status/1323732830090874883
"
389,"https://twitter.com/AlexDelarge6553/status/1323730624130277379
"
390,"https://twitter.com/AlexDelarge6553/status/1323713679330856970
"
391,"https://twitter.com/AlexDelarge6553/status/1323708804270379010
"
392,"https://twitter.com/AlexDelarge6553/status/1323708617820901384
"
393,"https://twitter.com/AlexDelarge6553/status/1323705674455535619
"
394,"https://twitter.com/AlexDelarge6553/status/1323705639386910723
"
395,"https://twitter.com/AlexDelarge6553/status/1323704572771270662
"
396,"https://twitter.com/AlexDelarge6553/status/1323703975472959488
"
397,"https://twitter.com/AlexDelarge6553/status/1323703423120953344
"
398,"https://twitter.com/AlexDelarge6553/status/1323702956101959681
"
399,"https://twitter.com/AlexDelarge6553/status/1323702622524723201
"
400,"https://twitter.com/AlexDelarge6553/status/1323700461002723328
"
401,"https://twitter.com/AlexDelarge6553/status/1323699539057008640
"
402,"https://twitter.com/AlexDelarge6553/status/1323698637310971905
"
403,"https://twitter.com/AlexDelarge6553/status/1323697997977407490
"
404,"https://twitter.com/AlexDelarge6553/status/1323697502521053186
"
405,"https://twitter.com/AlexDelarge6553/status/1323694189872381953
"
406,"https://twitter.com/AlexDelarge6553/status/1323689880879333376
"
407,"https://twitter.com/AlexDelarge6553/status/1323688924808695811
"
408,"https://twitter.com/AlexDelarge6553/status/1323684575894228992
"
409,"https://twitter.com/AlexDelarge6553/status/1323683860220153859
"
410,"https://twitter.com/AlexDelarge6553/status/1323683405008113664
"
411,"https://twitter.com/AlexDelarge6553/status/1323681231922470913
"
412,"https://twitter.com/AlexDelarge6553/status/1323679701005672453
"
413,"https://twitter.com/AlexDelarge6553/status/1323678763486531585
"
414,"https://twitter.com/AlexDelarge6553/status/1323674376978444289
"
415,"https://twitter.com/AlexDelarge6553/status/1323674001944838145
"
416,"https://twitter.com/AlexDelarge6553/status/1323673705466204160
"
417,"https://twitter.com/AlexDelarge6553/status/1323673620120539136
"
418,"https://twitter.com/AlexDelarge6553/status/1323651205759930369
"
419,"https://twitter.com/AlexDelarge6553/status/1323650153170034688
"
420,"https://twitter.com/AlexDelarge6553/status/1323649313956864002
"
421,"https://twitter.com/AlexDelarge6553/status/1323647296320512008
"
422,"https://twitter.com/AlexDelarge6553/status/1323647085477060614
"
