,0
337,"https://twitter.com/simbatrading/status/1301601460636000257
"
338,"https://twitter.com/simbatrading/status/1301600838230605825
"
339,"https://twitter.com/simbatrading/status/1301599987508404227
"
340,"https://twitter.com/simbatrading/status/1301581426488487940
"
341,"https://twitter.com/simbatrading/status/1301566235256254464
"
342,"https://twitter.com/simbatrading/status/1301539439353700352
"
343,"https://twitter.com/simbatrading/status/1301214463861960706
"
344,"https://twitter.com/simbatrading/status/1301182272364777473
"
345,"https://twitter.com/simbatrading/status/1300971669473898497
"
346,"https://twitter.com/simbatrading/status/1300890459783540739
"
347,"https://twitter.com/simbatrading/status/1300870770126659585
"
348,"https://twitter.com/simbatrading/status/1300855286287261698
"
349,"https://twitter.com/simbatrading/status/1300854200612593664
"
350,"https://twitter.com/simbatrading/status/1300852196913942530
"
351,"https://twitter.com/simbatrading/status/1300776745604395014
"
352,"https://twitter.com/simbatrading/status/1300751647023472640
"
353,"https://twitter.com/simbatrading/status/1300596475680956417
"
354,"https://twitter.com/simbatrading/status/1300547384347422720
"
355,"https://twitter.com/simbatrading/status/1300250102414675968
"
356,"https://twitter.com/simbatrading/status/1300185999163748357
"
357,"https://twitter.com/simbatrading/status/1299744686429663232
"
358,"https://twitter.com/simbatrading/status/1299743930104324098
"
359,"https://twitter.com/simbatrading/status/1299494373969797120
"
360,"https://twitter.com/simbatrading/status/1299429878580875264
"
361,"https://twitter.com/simbatrading/status/1299350017174577152
"
362,"https://twitter.com/simbatrading/status/1299348388530597895
"
363,"https://twitter.com/simbatrading/status/1299341718161063940
"
364,"https://twitter.com/simbatrading/status/1299176917615218691
"
365,"https://twitter.com/simbatrading/status/1298988596687327237
"
366,"https://twitter.com/simbatrading/status/1298717854557036547
"
367,"https://twitter.com/simbatrading/status/1298709014100840456
"
368,"https://twitter.com/simbatrading/status/1298679974128488448
"
369,"https://twitter.com/simbatrading/status/1298663039227625472
"
370,"https://twitter.com/simbatrading/status/1298649076100194305
"
371,"https://twitter.com/simbatrading/status/1298646449039847424
"
372,"https://twitter.com/simbatrading/status/1298626382591926278
"
373,"https://twitter.com/simbatrading/status/1298621807772282883
"
374,"https://twitter.com/simbatrading/status/1298323448574414853
"
375,"https://twitter.com/simbatrading/status/1298253891595669507
"
376,"https://twitter.com/simbatrading/status/1297897809379840005
"
377,"https://twitter.com/simbatrading/status/1297895186492686336
"
378,"https://twitter.com/simbatrading/status/1297880628755652610
"
379,"https://twitter.com/simbatrading/status/1297857108264837120
"
380,"https://twitter.com/simbatrading/status/1297763266639400960
"
381,"https://twitter.com/simbatrading/status/1297630204731564032
"
382,"https://twitter.com/simbatrading/status/1297217852546613248
"
383,"https://twitter.com/simbatrading/status/1297193543367262209
"
384,"https://twitter.com/simbatrading/status/1297188463243075587
"
385,"https://twitter.com/simbatrading/status/1296926522633261056
"
386,"https://twitter.com/simbatrading/status/1296889893881286656
"
387,"https://twitter.com/simbatrading/status/1296887453228453889
"
388,"https://twitter.com/simbatrading/status/1296832614540677120
"
389,"https://twitter.com/simbatrading/status/1296816567083302913
"
390,"https://twitter.com/simbatrading/status/1296806695801442304
"
391,"https://twitter.com/simbatrading/status/1296789491764559872
"
392,"https://twitter.com/simbatrading/status/1296671386824581123
"
393,"https://twitter.com/simbatrading/status/1296540948097372166
"
