,level_0,Unnamed: 0,index,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,original_index,date,screen_name,tweet,tweet_id,cashtag,hashtag,primary_cashtag,year,month,tokens,Polarity,weekday,date_only,stock_price_change
0,28,28,23873,23873,23873,23873,1.0,2020-10-30 22:08:23,AlexDelarge6553,Of cource I am!! I like winners!! Sports players if you like 70% winners follow this guy!! No one wins the all! except $spom lol https://t.co/gBQY0vyiv7,1.322299336542294e+18,['$spom'],[],SPOM,2020,10,"['cource', 'like', 'winners', 'sports', 'players', 'like', 'winners', 'follow', 'guy', 'wins', 'lol']",0.5875,4,2020-10-30,0.3514
1,29,29,23874,23874,23874,23874,4.0,2020-10-30 21:46:12,AlexDelarge6553,@FatouOli @mjm8686 $spom week was adjusted to the week before earnings. $spom will hit highs,1.3222937542298583e+18,"['$spom', '$spom']",[],SPOM,2020,10,"['week', 'adjusted', 'week', 'earnings', 'hit', 'highs']",0.0,4,2020-10-30,0.3514
2,30,30,23875,23875,23875,23875,5.0,2020-10-30 20:19:38,AlexDelarge6553,Monday list!! 1 $spom $spom week!2 $cbbt always green3 $enzc monster potential4 $cyio covid5 $egyf hidden gem6 $fles news7 $halb medical8 $adgs education9 $rbii covid10 $sbes cheap monster potentialParty planning for next week!!Thanks for following! https://t.co/CHg078oELX,1.3222719671526892e+18,"['$spom', '$spom', '$cbbt', '$enzc', '$cyio', '$egyf', '$fles', '$halb', '$adgs', '$rbii', '$sbes']",[],SPOM,2020,10,"['monday', 'list', 'week', 'green', 'monster', 'potential', 'covid', 'hidden', 'gem', 'news', 'medical', 'education', 'covid', 'cheap', 'monster', 'potentialparty', 'planning', 'week', 'thanks', 'following']",0.05833333333333333,4,2020-10-30,0.3514
3,31,31,23876,23876,23876,23876,7.0,2020-10-30 23:53:04,AlexDelarge6553,@realDonaldTrump My Man!! Go $spom,1.3223256810537738e+18,['$spom'],[],SPOM,2020,10,['man'],0.0,4,2020-10-30,0.3514
4,32,32,23877,23877,23877,23877,8.0,2020-10-30 21:16:53,AlexDelarge6553,Hope you didnt sell $spom https://t.co/DQKR0OoICk,1.3222863745407713e+18,['$spom'],[],SPOM,2020,10,"['hope', 'didnt', 'sell']",0.0,4,2020-10-30,0.3514
5,33,33,23878,23878,23878,23878,27.0,2020-10-30 21:28:21,AlexDelarge6553,$spom i got balls! https://t.co/dGflY6x7TX,1.3222892610481152e+18,['$spom'],[],SPOM,2020,10,"['got', 'balls']",0.0,4,2020-10-30,0.3514
6,34,34,23879,23879,23879,23879,28.0,2020-10-30 21:52:32,AlexDelarge6553,@andycmeyersgma1 @RichD76656085 I've made more on $spom than any other OTC buy low Sell the rips!! today wasn't a rip!,1.3222953468154716e+18,['$spom'],[],SPOM,2020,10,"['otc', 'buy', 'low', 'sell', 'rips', 'today', 'wasn', 'rip']",0.125,4,2020-10-30,0.3514
7,35,35,23880,23880,23880,23880,30.0,2020-10-30 20:43:55,AlexDelarge6553,Earnings!! November 16th $spom will make history https://t.co/2i3qHPihbT,1.3222780802541937e+18,['$spom'],[],SPOM,2020,10,"['earnings', 'november', 'history']",0.0,4,2020-10-30,0.3514
8,36,36,23881,23881,23881,23881,39.0,2020-10-30 22:10:34,AlexDelarge6553,$spom Bananas is back!! We all follow $spom ers https://t.co/9f6m4OFZw9,1.3222998847084667e+18,"['$spom', '$spom']",[],SPOM,2020,10,"['bananas', 'follow', 'ers']",0.0,4,2020-10-30,0.3514
9,37,37,23884,23884,23884,23884,0.0,2020-10-30 19:56:08,AlexDelarge6553,THIS ISNT $SPOM WEEK YET! https://t.co/m9gW9GJh76,1.3222660529784955e+18,['$SPOM'],[],SPOM,2020,10,"['isnt', 'week']",0.0,4,2020-10-30,0.3514
10,38,38,23885,23885,23885,23885,1.0,2020-10-30 19:05:22,AlexDelarge6553,$spom .14 !! https://t.co/6yOTGVIVJ1,1.322253278109946e+18,['$spom'],[],SPOM,2020,10,[],0.0,4,2020-10-30,0.3514
11,39,39,23886,23886,23886,23886,2.0,2020-10-30 18:24:23,AlexDelarge6553,97 minutes! to add $spom! https://t.co/Z66d97ye1M,1.3222429628735283e+18,['$spom'],[],SPOM,2020,10,"['minutes', 'add']",0.0,4,2020-10-30,0.3514
12,40,40,23887,23887,23887,23887,3.0,2020-10-30 19:30:52,AlexDelarge6553,@DavidLawton9 5 6 7 8 9 all buys $spom,1.3222596962674688e+18,['$spom'],[],SPOM,2020,10,['buys'],0.0,4,2020-10-30,0.3514
13,41,41,23888,23888,23888,23888,4.0,2020-10-30 19:33:57,AlexDelarge6553,No drugs in the OTC!! $SPOM IS A BUY!!! https://t.co/2REgbLSKV3,1.3222604733671424e+18,['$SPOM'],[],SPOM,2020,10,"['drugs', 'otc', 'buy']",0.0,4,2020-10-30,0.3514
14,42,42,23889,23889,23889,23889,5.0,2020-10-30 20:04:58,AlexDelarge6553,The happiest Red day ever! Go $spom how did you do I hope $spom green for all!,1.3222682766516265e+18,"['$spom', '$spom']",[],SPOM,2020,10,"['happiest', 'red', 'day', 'hope', 'green']",-0.125,4,2020-10-30,0.3514
15,43,43,23890,23890,23890,23890,6.0,2020-10-30 19:23:33,AlexDelarge6553,Look at the punk!! $spom Who said today was the day? https://t.co/kEBuC9INE9,1.3222578531309363e+18,['$spom'],[],SPOM,2020,10,"['look', 'punk', 'said', 'today', 'day']",0.0,4,2020-10-30,0.3514
16,44,44,23891,23891,23891,23891,7.0,2020-10-30 18:57:12,AlexDelarge6553,I hope you have plans to buy $spom end of day! You see the climb! earning November 16th 10 million profits assets I wanna see the growth! New hospitals Stoke treatments patents!! Do you DD. Its easy! https://t.co/Vnyb8KIn82,1.3222512213952184e+18,['$spom'],[],SPOM,2020,10,"['hope', 'plans', 'buy', 'end', 'day', 'climb', 'earning', 'november', 'million', 'profits', 'assets', 'wan', 'na', 'growth', 'new', 'hospitals', 'stoke', 'treatments', 'patents', 'easy']",0.37736742424242425,4,2020-10-30,0.3514
17,45,45,23892,23892,23892,23892,9.0,2020-10-30 19:09:14,AlexDelarge6553,@Shauna92118487 @NotarTodd you don't bite!! wtf! go $spom!! https://t.co/J4ESLfrfeq,1.3222542513310802e+18,['$spom'],[],SPOM,2020,10,"['bite', 'wtf']",-0.9765625,4,2020-10-30,0.3514
18,46,46,23893,23893,23893,23893,12.0,2020-10-30 17:56:44,AlexDelarge6553,Sell your crap! buy $spom double your money in a week ! 14% green Thursday 22% now! 10 % Monday 5 % Tuesday 50% green Wednesday!! Book it! https://t.co/WD29guXPXn,1.3222360062135214e+18,['$spom'],[],SPOM,2020,10,"['sell', 'crap', 'buy', 'double', 'money', 'week', 'green', 'thursday', 'monday', 'tuesday', 'green', 'wednesday', 'book']",-0.41015625,4,2020-10-30,0.3514
19,47,47,23894,23894,23894,23894,13.0,2020-10-30 18:00:05,AlexDelarge6553,$spom ers send your favorite gif!! Only $spom ers https://t.co/qWmbgD5LrJ,1.32223684892894e+18,"['$spom', '$spom']",[],SPOM,2020,10,"['ers', 'send', 'favorite', 'gif', 'ers']",0.390625,4,2020-10-30,0.3514
20,48,48,23895,23895,23895,23895,14.0,2020-10-30 18:21:10,AlexDelarge6553,@TarikTrades @meihuaxu is just a investor! busness man of the year in Canada Im following the money! follow @TarikTrades $spom er!,1.3222421562753556e+18,['$spom'],[],SPOM,2020,10,"['investor', 'busness', 'man', 'year', 'canada', 'following', 'money', 'follow']",0.0,4,2020-10-30,0.3514
21,49,49,23897,23897,23897,23897,16.0,2020-10-30 19:11:50,AlexDelarge6553,Watch this $spom close!! If you think it's high lol you ain't seen nothing yet!! The chart shows 30 cents to dollars on growth!! https://t.co/J9sJ9VicCc,1.3222549059612877e+18,['$spom'],[],SPOM,2020,10,"['watch', 'close', 'think', 'high', 'lol', 'ain', 'seen', 'chart', 'shows', 'cents', 'dollars', 'growth']",0.58,4,2020-10-30,0.3514
22,50,50,23899,23899,23899,23899,19.0,2020-10-30 18:05:46,AlexDelarge6553,$spom another day high!!! Last day before $spom week!!! https://t.co/xVyRFTuSnS,1.3222382785868472e+18,"['$spom', '$spom']",[],SPOM,2020,10,"['day', 'high', 'day', 'week']",0.15625,4,2020-10-30,0.3514
23,51,51,23901,23901,23901,23901,21.0,2020-10-30 19:36:39,AlexDelarge6553,$SPOM CLOSES AT MINIMUM OF .15 TODAY! https://t.co/ujxI1WMowx,1.3222611497909084e+18,['$SPOM'],[],SPOM,2020,10,"['closes', 'minimum', 'today']",0.0,4,2020-10-30,0.3514
24,52,52,23902,23902,23902,23902,23.0,2020-10-30 19:22:33,AlexDelarge6553,@CoinGuru247 alot of $spom all im saying,1.3222576046184284e+18,['$spom'],[],SPOM,2020,10,"['alot', 'saying']",0.0,4,2020-10-30,0.3514
25,53,53,23903,23903,23903,23903,24.0,2020-10-30 18:46:56,AlexDelarge6553,Yay!! $spom er new !! Follow we all stick together! https://t.co/ZecUbUUTad,1.3222486388867973e+18,['$spom'],[],SPOM,2020,10,"['yay', 'new', 'follow', 'stick']",0.26633522727272724,4,2020-10-30,0.3514
26,54,54,23904,23904,23904,23904,26.0,2020-10-30 18:41:57,AlexDelarge6553,Rish  new $spom er!! follow smart people! https://t.co/a5TMSxEE1b,1.3222473852889702e+18,['$spom'],[],SPOM,2020,10,"['rish', 'new', 'follow', 'smart', 'people']",0.24046266233766234,4,2020-10-30,0.3514
27,55,55,23905,23905,23905,23905,28.0,2020-10-30 18:32:56,AlexDelarge6553,My new best friend!! $spom $cbbt https://t.co/83SWxc7uzN,1.3222451143418511e+18,"['$spom', '$cbbt']",[],SPOM,2020,10,"['new', 'best', 'friend']",0.5681818181818181,4,2020-10-30,0.3514
28,56,56,23906,23906,23906,23906,31.0,2020-10-30 19:48:14,AlexDelarge6553,13 MINUTES TO SELL YOUR CRAP AND BUY $SPOM!! I KNOW @TIMOTHYSYKES IS WATCHING YOU COWARD!! https://t.co/SsYRNhYBav,1.3222640668119736e+18,['$SPOM'],[],SPOM,2020,10,"['minutes', 'sell', 'crap', 'buy', 'know', 'watching', 'coward']",-1.0,4,2020-10-30,0.3514
29,57,57,23907,23907,23907,23907,33.0,2020-10-30 19:02:38,AlexDelarge6553,$spom!! whos watching happy!! Make noise!! https://t.co/jayUlkAMnv,1.322252590101549e+18,['$spom'],[],SPOM,2020,10,"['whos', 'watching', 'happy', 'noise']",1.0,4,2020-10-30,0.3514
30,58,58,23908,23908,23908,23908,35.0,2020-10-30 19:57:49,AlexDelarge6553,$SPOM BUY ALERT!! https://t.co/ThiwHhX4H7,1.3222664766199767e+18,['$SPOM'],[],SPOM,2020,10,"['buy', 'alert']",0.0,4,2020-10-30,0.3514
31,59,59,23909,23909,23909,23909,36.0,2020-10-30 19:52:36,AlexDelarge6553,THANK YOU!! $SPOM I KNOW!! THE OTHERS ARE GUESSES https://t.co/CT8eyVr5EZ,1.3222651644151808e+18,['$SPOM'],[],SPOM,2020,10,"['thank', 'know', 'guesses']",0.0,4,2020-10-30,0.3514
32,60,60,23910,23910,23910,23910,38.0,2020-10-30 18:49:56,AlexDelarge6553,$spom 12s baby!!! 25 cents Wednesday! https://t.co/fDM0moGp2n,1.322249392850641e+18,['$spom'],[],SPOM,2020,10,"['baby', 'cents', 'wednesday']",0.0,4,2020-10-30,0.3514
33,61,61,23912,23912,23912,23912,40.0,2020-10-30 19:19:10,AlexDelarge6553,For the people who think I lied about buying 100k more $spom at .099 https://t.co/jLOrlQ4Sca,1.3222567524071547e+18,['$spom'],[],SPOM,2020,10,"['people', 'think', 'lied', 'buying']",0.5,4,2020-10-30,0.3514
34,62,62,23913,23913,23913,23913,42.0,2020-10-30 19:32:54,AlexDelarge6553,Mandatory!! Buy $spom before $spom week! https://t.co/zVjAJa7huK,1.3222602071966065e+18,"['$spom', '$spom']",[],SPOM,2020,10,"['mandatory', 'buy', 'week']",0.0,4,2020-10-30,0.3514
35,63,63,23914,23914,23914,23914,44.0,2020-10-30 19:28:13,AlexDelarge6553,@Krazymountain @T_R_I_U_M_P_H lol yes way over a million $spom shares,1.32225902966673e+18,['$spom'],[],SPOM,2020,10,"['lol', 'yes', 'way', 'million', 'shares']",0.8,4,2020-10-30,0.3514
36,64,64,23915,23915,23915,23915,45.0,2020-10-30 17:59:01,AlexDelarge6553,$spom er!! follow Jerress a great guy none the less! https://t.co/izkqzPDiid,1.322236580661207e+18,['$spom'],[],SPOM,2020,10,"['follow', 'jerress', 'great', 'guy']",0.2958333333333334,4,2020-10-30,0.3514
37,65,65,23916,23916,23916,23916,47.0,2020-10-30 18:44:29,AlexDelarge6553,You better be a $spom girl!! https://t.co/g8Hn1x5mRk,1.322248024878469e+18,['$spom'],[],SPOM,2020,10,"['better', 'girl']",0.78125,4,2020-10-30,0.3514
38,66,66,23917,23917,23917,23917,48.0,2020-10-30 18:19:12,AlexDelarge6553,$spom er!! All you have to do is look at the chart and earnings assets!! You will be happy https://t.co/hWhuYms0BD,1.322241660349223e+18,['$spom'],[],SPOM,2020,10,"['look', 'chart', 'earnings', 'assets', 'happy']",0.8,4,2020-10-30,0.3514
39,67,67,23918,23918,23918,23918,49.0,2020-10-30 19:46:14,AlexDelarge6553,THE ORIGINAL $SPOM GIRL!!! COOKIES AND $SPOM!! https://t.co/npx1t6x6SI,1.3222635613522166e+18,"['$SPOM', '$SPOM']",[],SPOM,2020,10,"['original', 'girl', 'cookies']",1.0,4,2020-10-30,0.3514
40,68,68,23919,23919,23919,23919,1.0,2020-10-30 17:42:32,AlexDelarge6553,$spom @Shauna92118487 Time to buy Watermelon! https://t.co/oZLp6sUOag,1.3222324312866245e+18,['$spom'],[],SPOM,2020,10,"['time', 'buy', 'watermelon']",0.0,4,2020-10-30,0.3514
41,69,69,23920,23920,23920,23920,2.0,2020-10-30 16:12:17,AlexDelarge6553,NO MORE ALERTS TILL TRUMP WINS! OTHER THAN $SPOM https://t.co/AFQSd17YQe,1.322209722339119e+18,['$SPOM'],[],SPOM,2020,10,"['alerts', 'till', 'trump', 'wins']",0.0,4,2020-10-30,0.3514
42,70,70,23921,23921,23921,23921,3.0,2020-10-30 15:31:33,AlexDelarge6553,New $spom er!! follow good people! https://t.co/SKjEJud69C,1.3221994692455547e+18,['$spom'],[],SPOM,2020,10,"['new', 'follow', 'good', 'people']",0.5440340909090909,4,2020-10-30,0.3514
43,71,71,23924,23924,23924,23924,8.0,2020-10-30 17:49:43,AlexDelarge6553,My old long $spom ers!! Elite club!! https://t.co/J03v3yCT5O,1.3222342386163794e+18,['$spom'],[],SPOM,2020,10,"['old', 'long', 'ers', 'elite', 'club']",-0.011035156249999995,4,2020-10-30,0.3514
44,72,72,23925,23925,23925,23925,9.0,2020-10-30 16:21:51,AlexDelarge6553,$SPOM  HELP THIS GUY! I CANT DO IT. https://t.co/FrfQ37JrZo,1.3222121260611994e+18,['$SPOM'],[],SPOM,2020,10,"['help', 'guy']",0.0,4,2020-10-30,0.3514
45,73,73,23926,23926,23926,23926,11.0,2020-10-30 16:41:55,AlexDelarge6553,$SPOM WILL BE GREEN 7 DAYS IN A ROW!! COUNTING YESTERDAY!! https://t.co/1xt6Z8ZLxf,1.3222171764058604e+18,['$SPOM'],[],SPOM,2020,10,"['green', 'days', 'row', 'counting', 'yesterday']",-0.48828125,4,2020-10-30,0.3514
46,74,74,23928,23928,23928,23928,13.0,2020-10-30 17:26:01,AlexDelarge6553,$spom https://t.co/bCGyvgCAVM,1.322228277176664e+18,['$spom'],[],SPOM,2020,10,[],0.0,4,2020-10-30,0.3514
47,75,75,23930,23930,23930,23930,15.0,2020-10-30 16:15:46,AlexDelarge6553,$SPOM GREEN TODAY SHOWS WHAT NEXT WEEK WILL BRING!! BUY $SPOM https://t.co/5JZdMyjFKb,1.322210595530297e+18,"['$SPOM', '$SPOM']",[],SPOM,2020,10,"['green', 'today', 'shows', 'week', 'bring', 'buy']",-0.1,4,2020-10-30,0.3514
48,76,76,23931,23931,23931,23931,16.0,2020-10-30 17:25:47,AlexDelarge6553,Dont think do $spom today! https://t.co/DGp2ezKIqh,1.3222282169590415e+18,['$spom'],[],SPOM,2020,10,"['dont', 'think', 'today']",0.0,4,2020-10-30,0.3514
49,77,77,23932,23932,23932,23932,17.0,2020-10-30 17:32:36,AlexDelarge6553,@shawnsmith26 I added at that point as well! I refuse to sell for a loss. but i know $spom will be up 100% next week do what you need,1.3222299341363732e+18,['$spom'],[],SPOM,2020,10,"['added', 'point', 'refuse', 'sell', 'loss', 'know', 'week', 'need']",0.0,4,2020-10-30,0.3514
50,78,78,23934,23934,23934,23934,20.0,2020-10-30 17:50:56,AlexDelarge6553,Buy $spom I only do this to make all of you money!! https://t.co/asUiLh0ujS,1.322234545396134e+18,['$spom'],[],SPOM,2020,10,"['buy', 'money']",0.0,4,2020-10-30,0.3514
51,79,79,23935,23935,23935,23935,21.0,2020-10-30 16:10:16,AlexDelarge6553,@mjm8686 I like it my fav OTC $SPOM otc is OTC.,1.3222092127604695e+18,['$SPOM'],[],SPOM,2020,10,"['like', 'fav', 'otc', 'otc', 'otc']",0.0,4,2020-10-30,0.3514
52,80,80,23936,23936,23936,23936,22.0,2020-10-30 14:15:27,AlexDelarge6553,@TheChaseGroup1 $spom alert every day!,1.3221803204652237e+18,['$spom'],[],SPOM,2020,10,"['alert', 'day']",0.0,4,2020-10-30,0.3514
53,81,81,23937,23937,23937,23937,23.0,2020-10-30 16:51:39,AlexDelarge6553,ADDED 100K OF $SPOM AT .099,1.3222196295242465e+18,['$SPOM'],[],SPOM,2020,10,['added'],0.0,4,2020-10-30,0.3514
54,82,82,23939,23939,23939,23939,26.0,2020-10-30 17:45:14,AlexDelarge6553,@Shauna92118487 @realDonaldTrump 1k coming congrats! you awesome $spom er!,1.3222331113385083e+18,['$spom'],[],SPOM,2020,10,"['coming', 'congrats', 'awesome']",1.0,4,2020-10-30,0.3514
55,83,83,23942,23942,23942,23942,32.0,2020-10-30 17:15:58,AlexDelarge6553,Follow this $spom er!! This is the last day to buy cheap $spom https://t.co/gG07XvOpwH,1.3222257463754875e+18,"['$spom', '$spom']",[],SPOM,2020,10,"['follow', 'day', 'buy', 'cheap']",0.2,4,2020-10-30,0.3514
56,84,84,23943,23943,23943,23943,34.0,2020-10-30 16:01:12,AlexDelarge6553,@mjm8686 $spom had i believe 3 mill in 2nd qtr profits a loss in partial 1st qtr merger qtr. with the growth i see 10 mill in profits,1.3222069302160384e+18,['$spom'],[],SPOM,2020,10,"['believe', 'qtr', 'profits', 'loss', 'partial', 'qtr', 'merger', 'qtr', 'growth', 'profits']",-0.05,4,2020-10-30,0.3514
57,85,85,23944,23944,23944,23944,35.0,2020-10-30 15:09:47,AlexDelarge6553,@Emmanuel_Carbs cheap chinese medical with great profits breakout earnings coming! $spom is https://t.co/HVaLGDKIB5,1.3221939930196296e+18,['$spom'],[],SPOM,2020,10,"['cheap', 'chinese', 'medical', 'great', 'profits', 'breakout', 'earnings', 'coming']",0.35,4,2020-10-30,0.3514
58,86,86,23945,23945,23945,23945,36.0,2020-10-30 17:19:53,AlexDelarge6553,Taking applications! New $spom ers Speak up!! Dont lie We don't stand for that! https://t.co/nM7UdwIRrc,1.322226733332992e+18,['$spom'],[],SPOM,2020,10,"['taking', 'applications', 'new', 'ers', 'speak', 'dont', 'lie', 'stand']",0.26633522727272724,4,2020-10-30,0.3514
59,87,87,23947,23947,23947,23947,38.0,2020-10-30 17:09:10,AlexDelarge6553,$spom high of day! If you think this won't rise big next week!! https://t.co/yK4c8XwTVD,1.322224037590872e+18,['$spom'],[],SPOM,2020,10,"['high', 'day', 'think', 'won', 'rise', 'big', 'week']",0.06666666666666668,4,2020-10-30,0.3514
60,88,88,23949,23949,23949,23949,40.0,2020-10-30 15:06:28,AlexDelarge6553,$spom buy Alert!! last day to add cheap next Wednesday 50% gains! buy now people! Trust me on this! https://t.co/46q7nX2rFq,1.3221931565831823e+18,['$spom'],[],SPOM,2020,10,"['buy', 'alert', 'day', 'add', 'cheap', 'wednesday', 'gains', 'buy', 'people', 'trust']",0.13333333333333333,4,2020-10-30,0.3514
61,89,89,23953,23953,23953,23953,46.0,2020-10-30 17:52:38,AlexDelarge6553,@callahancut1 25 cents!! $spom minimum next week Friday!,1.3222349732655514e+18,['$spom'],[],SPOM,2020,10,"['cents', 'minimum', 'week', 'friday']",0.0,4,2020-10-30,0.3514
62,90,90,23955,23955,23955,23955,48.0,2020-10-30 16:02:32,AlexDelarge6553,@mjm8686 last PRs 3 months ago shows growth?  $spom They busy growing,1.322207267673047e+18,['$spom'],[],SPOM,2020,10,"['prs', 'months', 'ago', 'shows', 'growth', 'busy', 'growing']",0.05,4,2020-10-30,0.3514
63,91,91,23956,23956,23956,23956,49.0,2020-10-30 13:41:58,AlexDelarge6553,$spom time last day for cheap $spom hope you're getting yours! https://t.co/R4dviyXR2g,1.3221718919861617e+18,"['$spom', '$spom']",[],SPOM,2020,10,"['time', 'day', 'cheap', 'hope', 'getting']",0.25,4,2020-10-30,0.3514
64,92,92,23957,23957,23957,23957,0.0,2020-10-29 20:58:52,AlexDelarge6553,@GiveInvestment get used to it $spom shines,1.3219194531190006e+18,['$spom'],[],SPOM,2020,10,['shines'],0.0,3,2020-10-29,0.0965
65,93,93,23958,23958,23958,23958,1.0,2020-10-29 23:35:30,AlexDelarge6553,@Kristi4592 $spom 3,1.3219588698375045e+18,['$spom'],[],SPOM,2020,10,[],0.0,3,2020-10-29,0.0965
66,94,94,23962,23962,23962,23962,8.0,2020-10-29 22:29:54,AlexDelarge6553,@GoldenStocks888 @theocslayer LOOK AT THE ONE YEAR CHART ALL THE PEAKS GOING INTO EARNINGS 30 TO 60 GREAT EARNING DOLLARS $SPOM,1.3219423630366188e+18,['$SPOM'],[],SPOM,2020,10,"['look', 'year', 'chart', 'peaks', 'going', 'earnings', 'great', 'earning', 'dollars']",0.8,3,2020-10-29,0.0965
67,95,95,23970,23970,23970,23970,20.0,2020-10-29 21:56:34,AlexDelarge6553,I'm supporting The V Foundation! https://t.co/lSaHa5Wah0 via @DonorDrive Hey Richard! Thanks for your incredibly generous donation AGAIN!! You are more than doing your part to KILL CANCER!! GO $SPOM AND $BRTXQ OVER $7200 DONATED THIS YEAR,1.3219339741056614e+18,"['$SPOM', '$BRTXQ']",[],SPOM,2020,10,"['supporting', 'foundation', 'hey', 'richard', 'thanks', 'incredibly', 'generous', 'donation', 'kill', 'cancer', 'donated', 'year']",0.59296875,3,2020-10-29,0.0965
68,96,96,23973,23973,23973,23973,26.0,2020-10-29 19:47:22,AlexDelarge6553,End of day buys $spom and $brtxq!! 1 and 2 on my list!! 1 trading day till $spom week!! $brtxq the q is coming off soon then look out!! https://t.co/ArZjs8ghzb,1.3219014597939405e+18,"['$spom', '$brtxq', '$spom', '$brtxq']",[],SPOM,2020,10,"['end', 'day', 'buys', 'list', 'trading', 'day', 'till', 'week', 'coming', 'soon', 'look']",0.0,3,2020-10-29,0.0965
69,97,97,23974,23974,23974,23974,27.0,2020-10-29 20:22:37,AlexDelarge6553,Follow $spom ers people its a thing we do!! For the victory party!! https://t.co/0LoZ2wjV90,1.321910329908101e+18,['$spom'],[],SPOM,2020,10,"['follow', 'ers', 'people', 'thing', 'victory', 'party']",0.0,3,2020-10-29,0.0965
70,98,98,23975,23975,23975,23975,29.0,2020-10-29 21:17:12,AlexDelarge6553,$spom er smart entry!! you'll be happy soon!! Follow $spom ers https://t.co/6Ml912CI6L,1.3219240656580977e+18,"['$spom', '$spom']",[],SPOM,2020,10,"['smart', 'entry', 'happy', 'soon', 'follow', 'ers']",0.6674107142857143,3,2020-10-29,0.0965
71,99,99,23976,23976,23976,23976,31.0,2020-10-29 22:09:32,AlexDelarge6553,Friday list!1 $spom last day to buy before the run next week2 $brtxq coming out of bankruptcy soon3 $egyf merger time patience pays4 $Paso 10-30 merger news5 $cbbt just bounces back6 $wogi green continues7 $shmn covid 8 $vmnt uplist 9 $fles news10 $xmet LAZAR https://t.co/CMX9Pf9B4y,1.3219372367541084e+18,"['$spom', '$brtxq', '$egyf', '$Paso', '$cbbt', '$wogi', '$shmn', '$vmnt', '$fles', '$xmet']",[],SPOM,2020,10,"['friday', 'list', 'day', 'buy', 'run', 'week', 'coming', 'bankruptcy', 'soon', 'merger', 'time', 'patience', 'pays', 'merger', 'news', 'bounces', 'green', 'continues', 'covid', 'uplist', 'news', 'lazar']",-0.06666666666666668,3,2020-10-29,0.0965
72,100,100,23979,23979,23979,23979,35.0,2020-10-29 23:36:02,AlexDelarge6553,@Kristi4592 It's not named Blu its $spom 3,1.3219590078552187e+18,['$spom'],[],SPOM,2020,10,"['named', 'blu']",0.0,3,2020-10-29,0.0965
73,101,101,23982,23982,23982,23982,39.0,2020-10-29 21:46:51,AlexDelarge6553,My approval rating dropping. poll again $spom week! 67% normally. sorry to those who lost money i will work harder https://t.co/tmrUYxqEDy,1.3219315312129884e+18,['$spom'],[],SPOM,2020,10,"['approval', 'rating', 'dropping', 'poll', 'week', 'normally', 'sorry', 'lost', 'money', 'work', 'harder']",-0.3,3,2020-10-29,0.0965
74,102,102,23984,23984,23984,23984,2.0,2020-10-29 16:37:49,AlexDelarge6553,patience $spom er!! buy tips take profits itll happen https://t.co/fOGjgpmKS6,1.3218537602059796e+18,['$spom'],[],SPOM,2020,10,"['patience', 'buy', 'tips', 'profits', 'itll', 'happen']",0.0,3,2020-10-29,0.0965
75,103,103,23986,23986,23986,23986,6.0,2020-10-29 17:21:27,AlexDelarge6553,The days is now complete! Go. Trump and $spom!! Combo pack! Thanks @Shauna92118487 https://t.co/6eVRnJqmAS,1.321864738008146e+18,['$spom'],[],SPOM,2020,10,"['days', 'complete', 'trump', 'combo', 'pack', 'thanks']",0.2220703125,3,2020-10-29,0.0965
76,104,104,23987,23987,23987,23987,7.0,2020-10-29 19:01:10,AlexDelarge6553,@KINGKERNEN 30s to 60s range $spom history shows thats what im going by!,1.3218898321724416e+18,['$spom'],[],SPOM,2020,10,"['range', 'history', 'shows', 'thats', 'going']",0.0,3,2020-10-29,0.0965
77,105,105,23992,23992,23992,23992,14.0,2020-10-29 18:59:16,AlexDelarge6553,@KINGKERNEN @callahancut1 OTC is fickle! $spom showed 3 million in profit last quarter i believe and with growth im thinking 10 million and more assets. this is only the companys 3rd earning report! It a baby and a long hold for me,1.3218893533884826e+18,['$spom'],[],SPOM,2020,10,"['otc', 'fickle', 'showed', 'million', 'profit', 'quarter', 'believe', 'growth', 'thinking', 'million', 'assets', 'companys', 'earning', 'report', 'baby', 'long', 'hold']",0.09,3,2020-10-29,0.0965
78,106,106,23993,23993,23993,23993,16.0,2020-10-29 17:54:44,AlexDelarge6553,$spom ers are growing in numbers https://t.co/N7pRkYzFtl,1.3218731141674762e+18,['$spom'],[],SPOM,2020,10,"['ers', 'growing', 'numbers']",0.0,3,2020-10-29,0.0965
79,107,107,23995,23995,23995,23995,19.0,2020-10-29 18:19:42,AlexDelarge6553,@KINGKERNEN 100% $spom gains next week. 100% the week after! look at the chart you tell me?,1.3218793976667955e+18,['$spom'],[],SPOM,2020,10,"['gains', 'week', 'week', 'look', 'chart', 'tell']",0.0,3,2020-10-29,0.0965
80,108,108,24002,24002,24002,24002,28.0,2020-10-29 16:21:18,AlexDelarge6553,@bigpapa23252768 NEW $SPOM ER ALWAYS FOLLOW $SPOM ERS!!,1.321849600840446e+18,"['$SPOM', '$SPOM']",[],SPOM,2020,10,"['new', 'follow', 'ers']",0.2130681818181818,3,2020-10-29,0.0965
